category,author_id,name,title,rid,comment,likes,share,duration,createtime,product,sales,volume,aweme_type,aweme_url,collect_count,download_count,forward_count,group_purchase_poi_id,group_purchase_poi_name,his_promotion_id,is_diversion,label,music_id,play_count,play_count_text,play_count_v1,play_count_v1_text,product_count,promotion_id,sku_id,sku_title,comment_转化率,likes_转化率,share_转化率,collect_count_转化率,download_count_转化率,forward_count_转化率,是否为带货视频,小时,星期几_数字,星期几_文字,标签字数占比,标签情感方向,标题情感方向,标签标题情感方向一致性,标签的平均情感唤起度,标题情感唤起度,标签情感类别,标题情感类别,标签的平均语义距离,标签个数
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #新农人计划2024 #抖音助农 #增产增收才是硬道理,EUKTbETL6TFNP_YkgP5qD9xXd_h9FAQe,8,181,11,17834,2024/6/25 14:30,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7384324543046765839/?region=CN&mid=7384324507139312434&u_code=0&did=MS4wLjABAAAAYSmUonPXNfwNN6HAHD-e0J0yFvcD9jAffnxPlm7QDTM&iid=MS4wLjABAAAAaK3I4UhaccZ18ARzQt6Q09r36tPZUvXp4b7sVB4V64k&with_sec_did=1&titleType=title&share_sign=CLu6fEqApvgNidiZFFoAey_OiI91AFgzycJUjiNqsRk-&share_version=290800&ts=1720391425&from_aid=1128&from_ssr=1,56,1,0,,,,0,,7.38432E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,14,1,Tuesday,0.808510638,0.286082259,7.14611E-06,0,0.427835481,0.999985708,[],[],0.232180789,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #新农人计划2024 #抖音助农 #乡村英才计划,h_uW2J6yTUIvIOAnIXuico8LMA_ykVhL,26,1443,120,56818,2024/6/23 15:51,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7383603264475942179/?region=CN&mid=7383603131436878603&u_code=0&did=MS4wLjABAAAAC9mNxWnonAMkYGeuL8_tjqTflM6ATlEAc7GlwpUIumln_0sPQA1SWP6TNRZJVD2e&iid=MS4wLjABAAAASzgUIRUd2wlX5u7Uyq_Q0x1yHuiGLkZSU8K_1ybhgBRjOV208Xln-FTnORqZernD&with_sec_did=1&titleType=title&share_sign=r9bnwBf6vo72mb4fGh4SPbNiNKW1aADZ7GoQq6tS9_8-&share_version=290800&ts=1720326989&from_aid=1128&from_ssr=1,217,0,0,,,,0,,7.3836E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,15,6,Sunday,0.795454545,0.254110004,9.1819E-07,0,0.491779993,0.999998164,[],[],0.232814819,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #抖音助农 #玉米种子怎么选,08d5C2ssSaiVq_gnzm5zJNy4EaxifspL,2,234,12,17634,2024/6/22 19:40,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7383291080877477155/?region=CN&mid=7383291006420142898&u_code=0&did=MS4wLjABAAAALdkM8KYtn2BybFIrZXRHiOBCJYhbTAdFZTaiwYOOazpu52zUV16DJOvNeptxVv6P&iid=MS4wLjABAAAAdL1Wjix7O-4-5hA5GOTuyAHz895eQqXD8-_CY98Lz-3I5wfdGRfDkNm0Yc-pc8R8&with_sec_did=1&titleType=title&share_sign=jQzTO0jm8W3MS1Kw8en2919A3G0DLIpXmRrmsfUserI-&share_version=290800&ts=1720139572&from_aid=1128&from_ssr=1,55,0,0,,,,0,,7.38329E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,19,5,Saturday,0.8,0.392510639,0.000264206,0,0.214978723,0.999471587,[],[],0.234429032,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #乡村英才计划 #抖音助农,XJ5qPMhN2TcbiiuF-JpERZHh7vQLw795,15,789,76,45255,2024/6/21 18:06,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7382895706362744064/?region=CN&mid=7382895688381860635&u_code=0&did=MS4wLjABAAAALdkM8KYtn2BybFIrZXRHiOBCJYhbTAdFZTaiwYOOazpu52zUV16DJOvNeptxVv6P&iid=MS4wLjABAAAAdL1Wjix7O-4-5hA5GOTuyAHz895eQqXD8-_CY98Lz-3I5wfdGRfDkNm0Yc-pc8R8&with_sec_did=1&titleType=title&share_sign=b4.1rsnawM7JWoCbygBNR2Yr7LSv_5w5A9zCIy_mGN4-&share_version=290800&ts=1720139572&from_aid=1128&from_ssr=1,178,5,0,,,,0,,7.3829E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,4,Friday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #来抖音学农枝 #抖音助农 #乡村英才计划,NrrjH0qiQuKhG1AR0EWiUBTR4H93xfto,1,124,8,19434,2024/6/16 19:08,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7381056469120077096/?region=CN&mid=7381056495057652543&u_code=0&did=MS4wLjABAAAAQN_lPjtKmSKKp-Fmrg0iUvwQjjCdqvExSBGj7c_Lu0E&iid=MS4wLjABAAAANl53Cv66SvAor3nE88l22nWJ4MVDskYo3yHP75c1zKA&with_sec_did=1&titleType=title&share_sign=yaCYtj6AsI5y8a9c3Yfr7jJWX44VwB5PZ67xT5Gz2qw-&share_version=290800&ts=1720079469&from_aid=1128&from_ssr=1,11,0,0,,,,0,,7.38106E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,19,6,Sunday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #抖音助农 #乡村英才计划,vWwqsR68aFfI1yS4lqwWsUzFzkou3KxS,22,766,47,60967,2024/6/15 18:45,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7380679409000369448/?region=CN&mid=7380679441682565938&u_code=0&did=MS4wLjABAAAAwdJYlbm-Nc6YzPL0kD4ju3OkqJV7paw6tdd-Xp70HZcpEyrg-j2nQle-4L4SnsYA&iid=MS4wLjABAAAA2OulBeGfXGGFSia2AnFFoxaq7Ea3eJC-MgAFxU1B56M&with_sec_did=1&titleType=title&share_sign=L6Ts4ZSYqcuVQi51XXKhIbB2BHJup.tFodOOvgVbhtk-&share_version=290800&ts=1719676589&from_aid=1128&from_ssr=1,130,0,0,,,,0,,7.38068E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,5,Saturday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #乡村英才计划 #抖音助农,UowJYrd9VDyopjR5oZZu9J-oxtgrcMOS,4,118,13,17367,2024/6/15 18:14,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7380671315725913379/?region=CN&mid=7380671334172396300&u_code=0&did=MS4wLjABAAAAwdJYlbm-Nc6YzPL0kD4ju3OkqJV7paw6tdd-Xp70HZcpEyrg-j2nQle-4L4SnsYA&iid=MS4wLjABAAAA2OulBeGfXGGFSia2AnFFoxaq7Ea3eJC-MgAFxU1B56M&with_sec_did=1&titleType=title&share_sign=0ke2xfQidV74pkQOK5St3uqkhqhVz_Bv1IQA.8wOtAk-&share_version=290800&ts=1719676589&from_aid=1128&from_ssr=1,24,0,0,,,,0,,7.38067E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,5,Saturday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#来抖音学农技 #2024新农人计划 #最新国审高产玉米种子 #抖音助农 #乡村英才计划,7eBm4KHR1aUrwCxD7Min2IIogmMoNKRQ,35,1086,81,59349,2024/6/13 18:05,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7379926910261824783/?region=CN&mid=7379926957598837541&u_code=0&did=MS4wLjABAAAAwdJYlbm-Nc6YzPL0kD4ju3OkqJV7paw6tdd-Xp70HZcpEyrg-j2nQle-4L4SnsYA&iid=MS4wLjABAAAA2OulBeGfXGGFSia2AnFFoxaq7Ea3eJC-MgAFxU1B56M&with_sec_did=1&titleType=title&share_sign=4ENMRATei93BOZZkzmQkAlhRfbo7xu5CDRMmqyixQPM-&share_version=290800&ts=1719676589&from_aid=1128&from_ssr=1,188,0,0,,,,0,,7.37993E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,3,Thursday,0.795454545,0.266317812,5.82587E-06,0,0.467364375,0.999988348,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #乡村英才计划 #来抖音学农枝 #抖音助农,wthuhD10NNbpKcKaH82245ouPj5nA2h-,1,122,6,18567,2024/6/12 20:24,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7379591581063466280/?region=CN&mid=7379591604232850186&u_code=0&did=MS4wLjABAAAAwdJYlbm-Nc6YzPL0kD4ju3OkqJV7paw6tdd-Xp70HZcpEyrg-j2nQle-4L4SnsYA&iid=MS4wLjABAAAA2OulBeGfXGGFSia2AnFFoxaq7Ea3eJC-MgAFxU1B56M&with_sec_did=1&titleType=title&share_sign=xYAOehhxRSgd2fbj0qXBx8BRfylG78aUwCTwlT0BeNc-&share_version=290800&ts=1719676589&from_aid=1128&from_ssr=1,18,0,0,,,,0,,7.37959E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,20,2,Wednesday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #乡村英才计划 #抖音助农,JhY8bOOegG9ELM8scbUiXebHN47zC1pn,8,257,6,86834,2024/6/11 19:52,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7379212363347594531/?region=CN&mid=7379212396193123111&u_code=0&did=MS4wLjABAAAARUdVDW_JG1dfcVVLvOlJUhZPyu2N1n8C_ONz-M85NLg-Sf9XBI3oxgttRssVKDlX&iid=MS4wLjABAAAApyN2qm7mVxrldEN8NySYJknkSnfEN-VO_CBLMC4whCzl5STR94Bo1qjIhRTmOjhP&with_sec_did=1&titleType=title&share_sign=GIYaqNAx1yscr2O7Mc._7wGSvfRZ6lymkCpjr_Tyhz4-&share_version=290800&ts=1719478787&from_aid=1128&from_ssr=1,21,0,0,,,,0,,7.37921E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,19,1,Tuesday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #来抖音学农枝 #乡村英才计划 #抖音助农,dppKr8AsfTuBrR-Z1-ZwEA_qW3qZYJog,0,94,6,19234,2024/6/10 20:08,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7378845241740250402/?region=CN&mid=7378845287818824475&u_code=0&did=MS4wLjABAAAAWFD7IltWYq-nwD1Kd3Uii3oUt0-s9m5qF2Da_VrjCTNDhhPEKBqW3mNe9iNatOLf&iid=MS4wLjABAAAAc5W-QJA-BgN2Is5H3Z0zPkIzg4iaYp1YeTBKQW1FXJLyIQ9GjKRLUraozc1K8tFl&with_sec_did=1&titleType=title&share_sign=OUsOUKFQ_4LZ3KyjFqzlZrEIZme_K.3E9z9cYuAdOzE-&share_version=290600&ts=1719351689&from_aid=1128&from_ssr=1,14,0,0,,,,0,,7.37885E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,20,0,Monday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #乡村英才计划 #抖音助农,Cj15YBHsq8HqEDVx59qQ8Tht7hQqK3wG,38,1560,144,72400,2024/6/9 17:45,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7378437470121184546/?region=CN&mid=7378437529371740954&u_code=0&did=MS4wLjABAAAAdvSVrG32FM37hr90gq79zsiOVWUpjLfx_9X7mw1qWyA&iid=MS4wLjABAAAAAMrsANadM3QIAFrdb8QezsBQQjdlufyVCiKDVoAdeI4&with_sec_did=1&titleType=title&share_sign=7BDhOqWlScshFoKQ_goLIb_YErvGLcC0P4woCAB6LiM-&share_version=290600&ts=1719268991&from_aid=1128&from_ssr=1,289,2,0,,,,0,,7.37844E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,6,Sunday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #来抖音学农枝 #乡村英才计划 #抖音助农,yk70RdyQf8v1ABCkieeCvFhHK-8rpVxr,5,172,11,20400,2024/6/8 19:56,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7378100159613357327/?region=CN&mid=7378100164476144420&u_code=0&did=MS4wLjABAAAAdvSVrG32FM37hr90gq79zsiOVWUpjLfx_9X7mw1qWyA&iid=MS4wLjABAAAAAMrsANadM3QIAFrdb8QezsBQQjdlufyVCiKDVoAdeI4&with_sec_did=1&titleType=title&share_sign=I._5.uz4AslZoUBFVZtWmmiUu86SM8khRUtbXvdKIFw-&share_version=290600&ts=1719268991&from_aid=1128&from_ssr=1,37,0,0,,,,0,,7.3781E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,19,5,Saturday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#2024新农人计划 #最新国审高产玉米种子 #来抖音学农枝 #乡村英才计划 #抖音助农,QhZFrSs88lHXKULEprUaltCTmsmakDMa,28,860,67,44534,2024/6/7 17:45,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7377695235029126435/?region=CN&mid=7377695291249691430&u_code=0&did=MS4wLjABAAAA4xCCZqen0lkX37r9oMhjgJ79END1WAmmw87e-egkWlUyI71gH6exjOXE9_4PvWX9&iid=MS4wLjABAAAAV1tYuW5KWpOYq6ihMLZ7E6RMj8oq5jB7b2xpoDp2qRghN2euGk3yJH-SLo0KI8GL&with_sec_did=1&titleType=title&share_sign=P0E2_ec9zHvgt14uLyvqOQ83vm46R.ga5cvBA7whEXU-&share_version=290800&ts=1719095665&from_aid=1128&from_ssr=1,130,0,0,,,,0,,7.3777E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,4,Friday,0.795454545,0.254110004,3.05961E-06,0,0.491779993,0.999993881,[],[],0.24143514,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #来抖音学农枝 #支持三农扶持三农发展 #乡村英才计划,jFbUMD2MDZgvqs5qQvWNvxgBpKEPKWLr,2,122,5,10034,2024/6/7 17:43,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7377694612514671924/?region=CN&mid=7377694664536673035&u_code=0&did=MS4wLjABAAAAWCkf2mdOnuQ0KTwRKEldghN2kNhlNcnWY8mSO1i0yjq0g4kuytidhPatACuEOD5L&iid=MS4wLjABAAAAbOoL1qsgFIYaPtgcJgkRquMyBZy2VBLAF7gw-Qyk78QvpHmyC4rngjIMSezLZypD&with_sec_did=1&titleType=title&share_sign=uF9jxSZ5XG_C108LAyv4Ws0l6C4Cfq_87aS.OW8ttsM-&share_version=290600&ts=1719033942&from_aid=1128&from_ssr=1,14,0,0,,,,0,,7.37769E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,4,Friday,0.82,0.387193391,0.000845014,0,0.225613218,0.998309971,[],[],0.221399933,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #支持三农扶持三农发展 #抖音助农,xwgDF-whex8Ff_H-hqID1qRnr1I-fpl9,2,48,1,8434,2024/6/6 16:31,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7377304959387192576/?region=CN&mid=7377304978211343141&u_code=0&did=MS4wLjABAAAAKIuo5ynL-6oheIM7CbvninSzj7ffiSv3Kv2W4j8VN-1lmByPgeyX5a7HKrF9EMTj&iid=MS4wLjABAAAAveDP4jL8adgjoJHu1COVWRytS-n6VCc5_F4bUd-PAzzNm2p64G4Y1uffVIrZ0UFo&with_sec_did=1&titleType=title&share_sign=7yi7.9xruQKudASARp5chm7GAi4DspmN7YcBZ3uo1U0-&share_version=290600&ts=1718835537&from_aid=1128&from_ssr=1,9,0,0,,,,0,,7.3773E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,16,3,Thursday,0.8125,0.446821608,0.013556783,0,0.106356784,0.972886434,[],[],0.250810027,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #来抖音学农枝 #2024新农人计划 #抖音助农 #支持三农扶持三农发展,hxLCUE4oG5Ni53nCSihS-rUvHSyHTfo5,3,258,33,22221,2024/6/5 17:27,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7376948360399293711/?region=CN&mid=7376948397414058803&u_code=0&did=MS4wLjABAAAAxQUkmQxUuO12Jm_s1bsnyae25wYfPYqBXKkihmMQ69Q&iid=MS4wLjABAAAA8g04Q5Au5jxD2FBFL_hYV9v-L2qy4dApPW4_GognnSk&with_sec_did=1&titleType=title&share_sign=_M9fGuurw.1hPyxw3zt2IpixE8E59gor7IJpsjkitik-&share_version=290600&ts=1718490368&from_aid=1128&from_ssr=1,49,0,0,,,,0,,7.37695E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,2,Wednesday,0.8125,0.446821608,0.013556783,0,0.106356784,0.972886434,[],[],0.250810057,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#来抖音学农枝 #2024新农人计划 #乡村英才计划 #支持三农扶持三农发展 #增产增收才是硬道理,b1dEupw2gBGpEq_8v4hk9t0iHSdhaso_,29,1670,188,74434,2024/6/5 17:27,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7376948256909151488/?region=CN&mid=7376948317978200883&u_code=0&did=MS4wLjABAAAA0h2KURbocLAqrsTQYCo8b2ckYaMn5VCiIhLKYKTCIKDHaTwy43E7U3oo6ZGYivbc&iid=MS4wLjABAAAAVPn6-c7qsjFPImpRXVRcfY3v-B2sdaIW7fq7zsbZfGEm3QJqmVQoqGZGI9-pe-DQ&with_sec_did=1&titleType=title&share_sign=vuSd8O7jdZXW1kB7swlcxOamofRIsaxiyFdrsgRgcAw-&share_version=290600&ts=1718427725&from_aid=1128&from_ssr=1,580,1,0,,,,0,,7.37695E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,2,Wednesday,0.816326531,0.305121532,0.000131704,0,0.389756936,0.999736591,[],[],0.21084246,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#来抖音学农枝 #2024新农人计划 #抖音助农 #增产增收才是硬道理 #三农,Br_-1nFq2rcvmdAl1IDatN9nZzZhH8mF,34,917,66,111014,2024/6/3 18:50,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7376227585803570484/?region=CN&mid=7376227649519143717&u_code=0&did=MS4wLjABAAAA0h2KURbocLAqrsTQYCo8b2ckYaMn5VCiIhLKYKTCIKDHaTwy43E7U3oo6ZGYivbc&iid=MS4wLjABAAAAVPn6-c7qsjFPImpRXVRcfY3v-B2sdaIW7fq7zsbZfGEm3QJqmVQoqGZGI9-pe-DQ&with_sec_did=1&titleType=title&share_sign=xzn2nRAgA4g1S7Az0cnCUG0bIdNA3ZOPPuxCHRg6C0A-&share_version=290600&ts=1718427725&from_aid=1128&from_ssr=1,136,2,0,,,,0,,7.37623E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,0,Monday,0.769230769,0.30199937,3.36589E-05,0,0.39600126,0.999932682,[],[],0.272356808,5
三农,vY857ZWvSejPzcFYC32QUg,金土地种业,#最新国审高产玉米种子 #2024新农人计划 #抖音助农 #乡村英才计划 #增产增收才是硬道理,8V2BnGwhcSovQhNrgCe8KR-67cBzKATh,1,79,5,20100,2024/6/3 17:44,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7376210511865711906/?region=CN&mid=7376210570099313447&u_code=0&did=MS4wLjABAAAAs76XlUAyx3MCQ13QY3G6KdMYX6Ln89EeA9M_eMRLoudghbi7HaXdRH-yrGPkoE5P&iid=MS4wLjABAAAA0lydgUn5Vh3l-bXjgTPKAeWmjR4AODYDbELWeQAgCE01eQeZT5XBn11xQQgwkscl&with_sec_did=1&titleType=title&share_sign=1gpz22pZsXqmBWg59O3_OtbTKXc5uuPGv02uKvgGo6s-&share_version=290600&ts=1718253845&from_aid=1128&from_ssr=1,6,0,0,,,,0,,7.37621E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,17,0,Monday,0.808510638,0.276202721,8.37081E-06,0,0.447594559,0.999983258,[],[],0.227809504,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,艳丽飘香的彩虹蟠桃您了解多少呢！#新农人计划2023 #优质农产品 #桃子熟了 @司马流云 @DOU+小助手 @瓷缘,HtHO-eb18JZh8fyLA1adyq954cbkZe4c,201,3539,69,52300,2023/6/30 6:00,【二姐优选】山东黄金油蟠桃肉厚多汁皮薄清甜 整箱4.5-5斤包邮,4516,117,0,https://www.iesdouyin.com/share/video/7250231160637361411/?region=CN&mid=7204281326441072642&u_code=12kbcaceg79&did=MS4wLjABAAAADQt3bwH0wzDcLigosXnXt0pU-F8PBqATRUzfrEwBHLk&iid=MS4wLjABAAAA8E8_jYJI7UvHE9CvkQ5EB2FrOCR5ca_00EfooM4GGO0&with_sec_did=1&titleType=title&share_sign=zXwa1_bmR1UPuYtPZZo1NQuPOHf2gT52taWJbVcj3jc-&share_version=280400&ts=1710929356&from_aid=1128&from_ssr=1,135,0,0,,,['rR2tPR3acbgkCuMw-hCxzxh-xdv9VqWQ'],0,种草,7.20428E+18,57000,5.7w+,57000,5.7w+,32,['rR2tPR3acbgkCuMw-hCxzxh-xdv9VqWQ'],,,0.003526316,0.062087719,0.001210526,0.002368421,0,0,1,6,4,Friday,0.913793103,0.644105016,0.729321579,1,0.288210032,0.458643158,[],[],0.280133694,3
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,一年一周的约会，洁白如玉的小生，甜蜜入心的脆爽，爆浆如琼汁的桃香，您还要等什么！#新农人计划2023 #优质农产品 #蒙阴蜜桃 @DOU+小助手,4WSC2j3RXEP4PnUsanWap3OynLVuYVjF,357,7161,300,70500,2023/6/27 19:48,【二姐优选】奶油蟠桃 蜂蜜口感 新鲜精选 软甜油蟠桃 4.5-5斤包邮,4264,89,0,https://www.iesdouyin.com/share/video/7249331305979202854/?region=CN&mid=7098301342271145986&u_code=e1ia263jb67&did=MS4wLjABAAAAYDuzq2uRufmguhO3huWemG49AojoC8oUhuna23Gv38M&iid=MS4wLjABAAAAwIk4lfskKEOLJCfLw9NnqVhebpuXcKJsg0AvwwG9lyw&with_sec_did=1&titleType=title&share_sign=Os8u_uBOiL7S4kC55MEr2ZtBdgSl7YXzKGYT1ElGja4-&share_version=260700&ts=1693056718&from_ssr=1,310,4,0,,,['ZD8TnyZL3kvxtkj4Nbz04WnPhCrzvWNT'],0,种草,7.0983E+18,110000,11w+,110000,11w+,32,['ZD8TnyZL3kvxtkj4Nbz04WnPhCrzvWNT'],,,0.003245455,0.0651,0.002727273,0.002818182,3.63636E-05,0,1,19,1,Tuesday,0.930555556,0.622490879,0.974729756,0,0.244981757,0.949459513,[],[],0.29466489,3
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,你是那个恨蹉跎，归期无定，借醉故乡行的人吗，这个队伍里又有多少人呢！ #新农人计划2023 #乡愁记忆 #我的乡村生活 @DOU+小助手,qTqLbyCglmOAQY2dwV9UFd-ADdoqYK94,689,11653,329,55680,2023/6/27 6:30,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7249125732440493324/?region=CN&mid=7142491767678339102&u_code=250cd0h83a9l&did=MS4wLjABAAAA-J-9MVZq2QW79eteMXpjXrCZUA7KKlWZkoAE3ZQhI7JZxRRVxO3zYi6bGNccROfw&iid=MS4wLjABAAAA1C4MHD1LYs_B8CBRQ7rVhfV4W9sIWbZ9sOHw8J4iVITPoXoiu5U213J3ITIBV2nX&with_sec_did=1&titleType=title&share_sign=4iMC4LHb6LvMNHDfjAsrt5Ayph6vcnlmh3edfBJd5WI-&share_version=260700&ts=1693000019&from_ssr=1,498,4,0,,,,0,种草,7.14249E+18,160000,16w+,160000,16w+,0,,,,0.00430625,0.07283125,0.00205625,0.0031125,0.000025,0,0,6,1,Tuesday,0.911764706,0.709413934,0.836592687,0,0.418827867,0.673185375,[],[],0.286000103,3
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,农妇的日常没有华丽的篇章，除了辛劳之外还有学习的期待和渴望，一直走在成为新农人的路上！#新农人计划2023 #我的乡村生活 #新农人 @DOU+小助手,4WFpUzDl51qR8I0RN69_QPjne4cPM7tZ,6399,56845,4176,89721,2023/6/25 9:42,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7248433142854470944/?region=CN&mid=7070821753630935838&u_code=0&titleType=title&share_sign=GJpBng2yxICtFEL43BG7TKLMOuQAhPMm8f7RldOV6Ug-&share_version=120002&ts=1716277147&from_aid=32&from_ssr=1,4391,631,0,,,,0,种草,7.07082E+18,1600000,160w+,1600000,160w+,0,,,,0.003999375,0.035528125,0.00261,0.002744375,0.000394375,0,0,9,6,Sunday,0.933333333,0.62714933,0.99938833,0,0.254298661,0.998776659,[],[],0.255497903,3
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,劳苦和汗水浇灌出的是甜蜜，沂蒙黄金毛桃带着特有的香甜来了，硬吃脆甜软吃爆浆！#优质农产品 #蒙阴蜜桃 #新农人计划2023 @DOU+小助手,nqBuTguqKyQMfL-v8EUGpRdED2jHcX4Y,309,5566,169,67534,2023/6/24 11:25,【二姐优选】山东蒙阴黄金蜜桃产地直发新鲜采摘4.5-5斤包邮,4677,116,0,https://www.iesdouyin.com/share/video/7248088542352510219/?region=CN&mid=7248088579568880440&u_code=39e9b74k4cbi&did=MS4wLjABAAAA72h5aWypYPlZxt-iujTeZabLfj5bbr6a-Yjt6EYR41akTAoin9PydphRYVImnruh&iid=MS4wLjABAAAAw9uUSuzXPCmjTOJ-yILGRY9FGdZRR-ej4OyVjE_Y5vcWdebVKX3Vjqqgbpe-MQ8F&with_sec_did=1&titleType=title&share_sign=p1Nk7BcsNINJLjTy7G_jCWsgtNOkaJ3ec.L5Lr8FXlk-&share_version=260600&ts=1692757180&from_ssr=1,206,0,0,,,['_KVfhwIpDlaqoHsH8TxlxI--rbeYfpam'],0,种草,7.24809E+18,85000,8.5w+,85000,8.5w+,32,['_KVfhwIpDlaqoHsH8TxlxI--rbeYfpam'],,,0.003635294,0.065482353,0.001988235,0.002423529,0,0,1,11,5,Saturday,0.928571429,0.618295746,0.923662868,0,0.236591492,0.847325737,[],[],0.244790018,3
