category,author_id,name,title,rid,comment,likes,share,duration,createtime,product,sales,volume,aweme_url,collect_count,download_count,forward_count,play_count,product_count,follower_count
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,又出现了新的挑战者  下期你们想看谁？！#无动力水翼板 #潮流运动的n种打开方式 #水上运动 #冬泳,APFi0FTsmFbAjjrrgFBp80uvDpdE3ai5,721,25389.0,478.0,51300.0,2023-10-24 12:41:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7293380460418321691/?region=CN&mid=7293380542561143590&u_code=0&did=MS4wLjABAAAAjS8GUr-y4VS0tXBHU014F3jyjg2-c9kluwDFGihPOsk&iid=MS4wLjABAAAAI5kUH30itakYka1r0y5YCWflFs_iUQAsk4uJPm97i1s&with_sec_did=1&titleType=title&share_sign=H1BEuygsIw1ducwAR.C7jANtYcrVBZYNO1fhwfNoBDA-&share_version=290500&ts=1714534380&from_aid=1128&from_ssr=1,4976.0,6.0,0.0,930000.0,0.0,1161326
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,大胆点 你没那么多观众#到底又兜兜转转多少年#潮流运动的n种打开方式 #无动力水翼板,sS7chuV5sCtpPsMg_XnffwZFWc_oCChS,2183,46168.0,241.0,9334.0,2023-10-14 19:41:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7289778028937268537/?region=CN&mid=7286042066113612583&u_code=0&titleType=title&share_sign=FEK7TvP4RnnAc4MxyUlpc4Cld92N6VNNqBC_8w15vEo-&share_version=120002&ts=1709796069&from_aid=32&from_ssr=1,1129.0,5.0,0.0,740000.0,0.0,1142294
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,爆改#一种很新的反差大爆改 #爆改反差来了 #父女,3cA779jK1eOdX2kCT6rklkra9j4yWGFT,501,16186.0,227.0,5804.0,2023-11-26 17:55:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7305707314860789002/?region=CN&mid=7298674828508875561&u_code=0&titleType=title&share_sign=DU8B8sxK4KcUxBoBpk0GMHL.5l08vgxwkk66O6AZtIM-&share_version=120002&ts=1715158263&from_aid=32&from_ssr=1,452.0,16.0,0.0,420000.0,0.0,1181104
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,东北大花征服世界 第一站雪场！#李美越东北大花挑战#零跑C01超级增程#超级增程超省时刻,MszxdvxYpDVecz63I7wzHB4BsOL5kXXd,261,13697.0,698.0,102377.0,2023-12-11 18:00:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7311234590306225434/?region=CN&mid=7311234698766912294&u_code=30l40bgmgfec&did=MS4wLjABAAAA0IUts8QZfFurLe0Fdok8JxxlTCtwIqVTdwx1KSAgawcqwvhn63-LfYzEbYcBuHgv&iid=MS4wLjABAAAAodQPCAIbZ3s2J8o9HF20d8OeJNuNiYvGS4kgYslde0nJE1fTJOxMkozo7lSD2KJJ&with_sec_did=1&titleType=title&share_sign=wktXMffJjitFhMzkOmbZFL9SFvJkt9tMCI7WOYHSth4-&share_version=280400&ts=1707471662&from_aid=1128&from_ssr=1,823.0,9.0,0.0,710000.0,0.0,1194610
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,每个人都会找到属于自己的25号底片 #潜水 #自由潜 #海底世界,nvo6JBvmAvT0tMmOGPEoe9plFg5CvtOf,326,16625.0,385.0,17567.0,2023-12-03 17:25:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7308297111785803058/?region=CN&mid=7058522765175540493&u_code=3ebgf8b65bk2&did=MS4wLjABAAAA3lrOICwxZdrKq45-wZR9p6t7HJBv5VM2Q_A3p7rVa5UxqS7NElPMWdsnJaBAX9y8&iid=MS4wLjABAAAA9sdnLut77OMofnaTfbdeR2DaFVPTOO9-98KKePicjmzFQ1H0BP2zssMAizDe4lTT&with_sec_did=1&titleType=title&share_sign=3lnUAaujgUAi1B5kudKNx3AxffXHqMJyOguj3qULJZs-&share_version=280400&ts=1706781163&from_aid=1128&from_ssr=1,524.0,33.0,0.0,0.0,0.0,1190373
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,世界这本书 我又多读了一页 #潜水 #自由潜 #运动女孩 #追鲸#去观世界才会有世界观,7h2iH3D4_UHpJ4TmdG6vT1l7CMxQZjVW,6869,274634.0,35080.0,64367.0,2023-12-02 18:36:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7307944350086925594/?region=CN&mid=7307944401496918835&u_code=0&did=MS4wLjABAAAAU9krbTF3MF7142salN3gKrHR3Unyjdnom-8Id5Z4ooUa4qJBunrujHKLvjXtYaKp&iid=MS4wLjABAAAAlRWnKgBFVAX_TUxOM4e6nbd3-C3cDOtiOdT8W8QIn9Apot37Jq85SCNUPQf8mHW6&with_sec_did=1&titleType=title&share_sign=n9sF_K47o_hwnl4ikojl7RMBOM.ncqRedo4yuu927qY-&share_version=290800&ts=1720498002&from_aid=1128&from_ssr=1,20841.0,523.0,0.0,2900000.0,0.0,1186557
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,东北大冻梨给大家拜个早年！#送出春节的走心礼物 #公主请滑雪 #单板滑雪#没有滑雪的冬天不完整,BO_SdtkBEvSOgR9SLoOa1EFxDGPPeUU4,143,15480.0,261.0,66300.0,2024-01-17 18:16:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7325008985570987302/?region=CN&mid=7325009034669542153&u_code=17018fk1l8d1&did=MS4wLjABAAAAL_udrPbgfK0yzbxbrZ9BOIvT7wAlbX9HYcFSN1zNx4RCN4wE-b2-ds96SIsw4GE7&iid=MS4wLjABAAAAhgH3ZFBqVcW-rNkmrNkO-0uzV_YnTcstMXw0HSiKnU534I9bHJEjbciVEm0_TOSr&with_sec_did=1&titleType=title&share_sign=HejqP5bvdknJxbdAUoUjQKLGMaBg7Mc0JovpimP75wQ-&share_version=280400&ts=1710681346&from_aid=1128&from_ssr=1,597.0,16.0,0.0,130000.0,0.0,1211687
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,这个动作看起来难其实一点都不简单#公主请滑雪#密苑云顶乐园,PNzNIXSBPOfpde-5zF0CcsduBcrKugm2,151,8037.0,46.0,64584.0,2024-01-13 12:07:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7323429524354419978/?region=CN&mid=7323429590758705939&u_code=0&titleType=title&share_sign=bryc0kC1IIx0zRsGKUdgnnmrYg54fgTknGKJlFIY4Sg-&share_version=120002&ts=1712487864&from_aid=32&from_ssr=1,234.0,6.0,0.0,80000.0,0.0,1212422
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱,你不一定会喜欢我 但你的女朋友会#左肩一响纯爱登场 #左肩 #一件外套拿捏citywarm #机车女孩,Y3-bkpe-VdVVHox060qsxVDGhzrVUCOD,350,11350.0,339.0,0.0,2024-03-04 11:49:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/note/7342350438932483378/?region=CN&mid=7335795241091484443&u_code=4fdml2mie5b3&did=MS4wLjABAAAAV_qvyjZy0UkmSLcrBxBYEeNrS26DwHb16XEJ53tup_Ncnu6Y97VOt5-0ZgrVwHMl&iid=MS4wLjABAAAAFHrxbZty5FiWVX_RI1XwwWsJsyd2KeOYmDsVqFMWxeVnMaXeLgtNI2HRs4p9MwFL&with_sec_did=1&titleType=title&schema_type=37&share_sign=cxY5YNK8kszESIcXPpOLY43c8yp6vSeS0AMgWg9n0wA-&share_version=290600&ts=1714708206&from_aid=1128&from_ssr=1,416.0,0.0,0.0,0.0,0.0,1210320
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱（骨折版）,一个冬天没玩了 真好玩！ 嗝~！#无动力水翼板#运动女孩 #脚踩水翼#一种很小众的运动方式,ir_b8Cb46yN7DBb_DYz0ZR-x6ehJUcO6,1095,32385.0,1047.0,84200.0,2024-04-26 12:21:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7362026123976363291/?region=CN&mid=7362026190569278218&u_code=-1&did=MS4wLjABAAAAYZ2A_WlEj4MRZN9Xvf0ZzgYa0DqiAoyN6DQ47dLcng58to7pjdCOrJLbKsiAjiH8&iid=MS4wLjABAAAA7Uz6VahJ2SbJh6owOaiJlOmcLRjKchSNcUDVxa3-7tBDhfMp80QVzxyW7wClZe6Y&with_sec_did=1&titleType=title&share_sign=36kti4jVlNkQbK87L9NTwxsBlpfOGl3Jzat3txq7wpA-&share_version=290800&ts=1719288143&from_aid=1128&from_ssr=1,3180.0,8.0,0.0,550000.0,0.0,1248479
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱（骨折版）,原来现场看奥运会是这种体验#奥运会资格系列赛#运动女孩#比赛现场#护舒宝#丹碧丝棉条,qm4Ldy8POyTzBe1xe4q4ywD0FV5kkgsG,127,11417.0,36.0,96387.0,2024-05-23 12:01:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7371827262502505755/?region=CN&mid=7371827503985363753&u_code=0&did=MS4wLjABAAAAhx7HKXWSu30LNnauWDGC83ZYJZHBJTmpNvbhSwv33JVKXOKZmD-xsxbqPHKxsXXS&iid=MS4wLjABAAAAla3bijMRE8ugXiFY1VhMbKtHwtb-8rewBNirRTipuaDbaxniVFvPWZEagNGGF58I&with_sec_did=1&titleType=title&share_sign=9Kewvb4.0.UABTZ5YLiQv98NcOOgjC1hfMGaWtYBZGo-&share_version=290600&ts=1717992558&from_aid=1128&from_ssr=1,571.0,3.0,0.0,100000.0,0.0,1274477
汽车,GHMffLHNt12SgAqOEQnKsg,Freya莱莱（骨折版）,放弃很容易 但坚持一定很酷！#无动力水翼板 #运动女孩,QSuWfbPhh5vSWXNlOyy9IseTqCKiRs0U,414,21846.0,202.0,91434.0,2024-05-18 12:21:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7370190027214589222/?region=CN&mid=7370190047926995748&u_code=0&did=MS4wLjABAAAA72U140iJfLgGEWKpIk6mbF9nd_oZ_v17yBJNOmE48KofKzG1GJhvRm3630iDVhc5&iid=MS4wLjABAAAAEI2slXC6UxaDSnjsnYjhkzE4ZA7i1s55cSSiJOPLapTir7-RD8opYfLmwu9QeHkA&with_sec_did=1&titleType=title&share_sign=7Y3PmP91loWztzEjUFMbUMQdpYa.SwEu2At1KVNuBJA-&share_version=290600&ts=1717906092&from_aid=1128&from_ssr=1,1883.0,17.0,0.0,360000.0,0.0,1272812
汽车,hXmcP8VED3ePhtu04KmwNg,孙帅帅 ?,这车谁能不爱呢#全新荣威i5 #畅销车型 @上汽荣威ROEWE @石家庄众志荣威园区店,ebmys3zKWFryxjamakZnKYe4tpOwbrLm,123,1726.0,82.0,122634.0,2023-07-31 18:00:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7261906945823526181/?region=CN&mid=7261907010994637623&u_code=14k4e0c30h7e&did=MS4wLjABAAAACCBq1fx7HP6Tul8qt9VPsOps52ZdbAyqOTPfBP3gmE4-EQ9XNXRZXRrVxQRJJ53m&iid=MS4wLjABAAAAf1y3S1Mv9szL7ZDAiW47IS0aY426V8bD7t0xDphBmDMA4Ggbys1ZpvkbfLLEJhGz&with_sec_did=1&titleType=title&share_sign=AZOsSnMYdB6RiAAbLx9_C_iCj5iqo.Jxpl5bK0RR_.g-&share_version=260900&ts=1695991851&from_ssr=1,54.0,4.0,0.0,100000.0,0.0,734533
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,见谁都想啃一口,-s0LRUt0Z94a0Xx25_x1WQyEBogyon7s,350,5725.0,333.0,204434.0,2023-10-31 11:47:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7295964248889412890/?region=CN&mid=7295964841448196915&u_code=2559d576gh47&did=MS4wLjABAAAATBifb1FYR4lx4X1liVq9Poj5k4Wo51eMekLaQ6H1SrBGEbmTVfaOymY-g1Ef2YDx&iid=MS4wLjABAAAAwiYfo9bZJwkDsp-nAyqJ4vVANeV9BmHmso0sl8zy5Or1puxH9d8da2MiSx3Qe5LR&with_sec_did=1&titleType=title&share_sign=Uw.0_BnPVEBv.CIHqh6ZwTDT7gvf_BGKYN8HYWY3Sdo-&share_version=280100&ts=1703924427&from_aid=1128&from_ssr=1,258.0,3.0,0.0,370000.0,0.0,756671
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,我在十方重机等你！#机车红馆 #机车 #川崎h2,o1PNzSoklXKBEcZM7Fs39LxUoY_oE_lD,572,7207.0,2180.0,25367.0,2023-10-26 22:23:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7294272650266971446/?region=CN&mid=7294272705581402889&u_code=0&did=MS4wLjABAAAAGqYYfHRvq8YCKQLyMgKbj-NXviflJFmL102w5cZmNSrYiDX1g7uuOmUA9rCIfLH-&iid=MS4wLjABAAAA1I3_gSEPHm7xAO0vt4dV775gx-cSZU6rSdNexJaSW76JQcPCj_bFLUj0uG3_faUz&with_sec_did=1&titleType=title&share_sign=_7EW3jUbzbgC3rB0sGfSXL.mVyPSlaac_vL8WbLN1so-&share_version=290800&ts=1720499521&from_aid=1128&from_ssr=1,298.0,24.0,0.0,400000.0,0.0,755438
汽车,hXmcP8VED3ePhtu04KmwNg,孙帅帅 ?,十方重机总部马上就要和大家见面了 #关注我圆你机车梦 #摩托车 @DOU+小助手,5fZivKQ9b3zrTYefxKwOpFqtqaqmv37T,280,3704.0,274.0,154830.0,2023-10-23 13:47:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7293026506178104613/?region=CN&mid=7293026619311000346&u_code=2559c3cc7d44&did=MS4wLjABAAAA-iMLN404m6LKfpJeHxKu3UgO3_rYYvV4LHeXguAN12oE86hRY19IqHBAeFSl7w-e&iid=MS4wLjABAAAAUAKvP1587juD7NjyLv5EX91Rnqw29DhhlUPTa0Wvs8XVFJ9QmuBbywQuPWD6pwVc&with_sec_did=1&titleType=title&share_sign=hU3aMSe_6FSrnmiFMLF9pvM9BJL83HQkUOiY4bV70eQ-&share_version=270900&ts=1703231254&from_aid=1128&from_ssr=1,111.0,2.0,0.0,220000.0,0.0,755638
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,拿下最新款杜卡迪大魔鬼，看得出来你为团建整活做足了准备@十方·迅猛猫机车 @女骑士 小猫?? #机车 #摩托车,2EmiekvygQJR_3d03T99oVyUXp0kaCu9,183,4333.0,238.0,196900.0,2023-11-21 13:20:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7303780848292171045/?region=CN&mid=7303781170637048603&u_code=6525i692lg3&did=MS4wLjABAAAARgGAVlpzvpRedARd44vCRTlCWfVqu1Zpes9eVRF-8cM&iid=MS4wLjABAAAABtbFGQAqOq6HsjQC9DZ5jleUto7G9di7zbPpSFU_7wY&with_sec_did=1&titleType=title&share_sign=Wv9dmE.owe_0iGFR_nVM_WNABOTTWOFgpt6R84Xtftk-&share_version=280400&ts=1705734901&from_aid=1128&from_ssr=1,159.0,2.0,0.0,0.0,0.0,768141
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,氛围感直接拉满,PHj-6O2ghuiVdgpCRmDJ5ipuVaXcY9pO,1118,10919.0,6019.0,18167.0,2023-12-11 11:27:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7311173572662381874/?region=CN&mid=6871640191568709645&u_code=47ek461bl0ga&did=MS4wLjABAAAA7gF2gM1CPvC5tr0iVfeBDW_vMdr0DP6aGvv85FZrm9a9ARZjdL_EueE_wQZHvTQo&iid=MS4wLjABAAAAn0zLdIn8-mFBSWPB7qIpiqEJdoJBg_Rg7DZ-OSuqreutBDqofw4N9glp03MaxrPj&with_sec_did=1&titleType=title&share_sign=zVH10yFEbw8C2j0gu8pWqNB4BobhWCN9hwCeesC6zn8-&share_version=280400&ts=1707447227&from_aid=1128&from_ssr=1,342.0,46.0,0.0,0.0,0.0,769921
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,今天再给你们打压一台全新铃木大R#关注我圆你机车梦 #机车 #dou是好车,VzCXkq9MnxRV_W8jVa4zRdp3i4VuUR08,372,7433.0,3445.0,166579.0,2024-01-17 15:16:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7324962641347218728/?region=CN&mid=7324962769462102793&u_code=1e52e5cfeled&did=MS4wLjABAAAAdrHIGeC_1ld-AOyGfBlyElvslx3FqIN1s9OrNvNkQcrHGR4JBB2k4z2vC7vCwtxt&iid=MS4wLjABAAAAPKHf_ROpNKyzzjmc7VkhxAyy4cXZBdN723CeykfKGWigtFxFIsH5BFpkb_4qfcQg&with_sec_did=1&titleType=title&share_sign=fZOzshyFF3pUk1iCNT9YxwmvFql_Ae2h.p5wNTVLlNA-&share_version=280400&ts=1710660868&from_aid=1128&from_ssr=1,329.0,12.0,0.0,560000.0,0.0,773098
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,空降全国各地 打压你的当地第一站河南郑州方向#关注我圆你机车梦 @DOU+小助手,OM8hFyhz5LO7g3cKcDdhIm0wKi19vgi2,532,4688.0,534.0,195200.0,2024-01-12 11:42:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7323052047564016948/?region=CN&mid=7323052170822060810&u_code=1m6fdj24e7mi&did=MS4wLjABAAAAFsxKcIhlwaM2AJX_0DXWG4AhmJSztIvok_FyzfzOraokoBJplumqBrPlpB8INtt5&iid=MS4wLjABAAAApzaruFG59XMH0I3-BElzMyLa--RO6Hz0OguiCb_a35IBsTW7Pu8Yw1KD2JWeEQs0&with_sec_did=1&titleType=title&share_sign=pWWivWy4Tg9YPsmb3g3X0pJHOp7m5wn5GlPOUYRvMqk-&share_version=280400&ts=1710215392&from_aid=1128&from_ssr=1,177.0,2.0,0.0,400000.0,0.0,769933
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,十方重机在这里祝我所有的粉丝朋友们新年快乐龙年大吉#年底聚会,Lls6SpMt_SGgotKzjWZHruJDSxei77nf,322,8168.0,390.0,162957.0,2024-02-06 10:32:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7332311029692583202/?region=CN&mid=7332311562385967881&u_code=m85hbe25i36&did=MS4wLjABAAAAyVatSRVlpmj1vYRcE3d9FgMW40H7tAXLcFgh3CIzoRc&iid=MS4wLjABAAAA5oY-8_wqUAo-zdx0dSFHb12jK-gl2tpk0Ycxwb66aB8&with_sec_did=1&titleType=title&share_sign=BPpuOuVZeMqwgcwqw8adEceVytAkNRpbsw3PizF1C2Y-&share_version=280400&ts=1712375448&from_aid=1128&from_ssr=1,239.0,3.0,0.0,330000.0,0.0,776126
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,你们都是弟弟#关注我圆你机车梦@燕鑫拖车,IkZpc90G1YCNYeVVWcfOqC8DsLqYk34e,348,4745.0,322.0,135905.0,2024-03-26 12:18:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7350521681351331106/?region=CN&mid=7350521742089046810&u_code=-1&did=MS4wLjABAAAAh0xsSBgpjytoIYfJQTL_meE8bz4yVYLyQen-TS9VOVk&iid=MS4wLjABAAAABUhtbbUcJw_bUetSxbwugOHY0SBmoiWh8lgGwG_pG1Q&with_sec_did=1&titleType=title&share_sign=3ibAL5nS_HmuvCpepXF8PlRw.7xMe8c2KAyKPEdMZ_Y-&share_version=290600&ts=1716609941&from_aid=1128&from_ssr=1,209.0,0.0,0.0,530000.0,0.0,778021
汽车,hXmcP8VED3ePhtu04KmwNg,十方重机（孙帅帅）,不回去了！我要留在新疆#新疆 #摩旅 #新疆文旅,741DKIgh8k2qi-CXqHA9zj154Cz74yBz,204,7910.0,1318.0,25913.0,2024-06-14 11:02:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7380188901106830629/?region=CN&mid=7374725289694874404&u_code=0&did=MS4wLjABAAAA_HOI1HP0x6zfOVciyL7p-ZEousGQhc3GsMjfFLwmwwGjxtwi6erGnxwTLw8APrBd&iid=MS4wLjABAAAA2pjMwXTohbQMzWGL3aMXDMs7yu4Ntw0yY8w8Ahyl8sEAC8QpvoZPJFxG68ZOUGi6&with_sec_did=1&titleType=title&share_sign=3j4U_Cu6Zt_sO4VKqK51DvnfP0C1NuFnq_7PAWwWgNE-&share_version=290800&ts=1720312293&from_aid=1128&from_ssr=1,237.0,37.0,0.0,0.0,0.0,781152
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,好险！！拄拐老人行走缓慢被困车流，车主闯红灯 跟在老人身旁将老人护送过去    #传递正能量 #旗越百万感恩钜惠 #年少有为开红旗,_T-NPcG-oi5WUKWctw4aAyrtIrtM67iQ,136,1907.0,27.0,12213.0,2023-06-30 18:15:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7250420609581174049/?region=CN&mid=7250420668609170235&u_code=266jbl7h4jai&did=MS4wLjABAAAAMO2UUxsKdiHj4kYLBQsKvTo9NTt3hqo5JPsJNYd4E_w9Sj14dXWzl211TqXaA94V&iid=MS4wLjABAAAAjWAkLJGpzzGDZuIWkQ1tPF3FkDNfKmIqdeHpJ-Pq6ke5BXb3mYIdTDRjUTS69HPn&with_sec_did=1&titleType=title&share_sign=8Ki_gSdICFku2CLoiTmzEcudNNLanfPVPWfemeA1NHE-&share_version=260700&ts=1693301485&from_ssr=1,34.0,1.0,0.0,140000.0,0.0,497115
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,红旗S9实车亮相欧洲！！1400匹马力，V8涡轮增压，3电机增速，1.9S破百，老外都看呆了        #豪车 #旗越百万感恩钜惠 #年少有为开红旗,QQAxf7PvoHHDRjB8WErTzdL0oEPyM-g6,38,482.0,42.0,15500.0,2023-06-14 17:46:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7244475982009142568/?region=CN&mid=7086502406342576141&u_code=31mdj6g8e5ka&did=MS4wLjABAAAA0WcFfYlxTERVT3dbeQsnvoJHxzQmz05ZOt5tEzKxRFmHEP-ITACyj9hGfPV_tOsb&iid=MS4wLjABAAAAsG3O2q7QILDAHBn5pvIluKcmIkywpJVwKHSuf9ePn6vd1Gvaj0lS_BUCUfkL6dxl&with_sec_did=1&titleType=title&share_sign=A3Ps5OdY_jcluElIt_iCpke63p_6fFIILpl_51_fvdk-&share_version=260400&ts=1692007359&from_ssr=1,33.0,2.0,0.0,0.0,0.0,497954
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,结婚当天新娘全程忍着不哭，直到准备离开看向妈妈时 眼泪再也绷不住了      #红旗hs3大有可为 #SUV看红旗 #五湖四海，大有可为 @一汽红旗,vpin_7y4sCVw3VEBHlA3imKVvx7QRxkG,20,456.0,16.0,16067.0,2023-07-09 18:12:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7253759755330522401/?region=CN&mid=7148581607815793416&u_code=2h7i7fhh8637&did=MS4wLjABAAAAiF5NXgSuKfzOQW3nXU-_Omx1_YcXQRleFw11rFpcu2dhKdK6iZ8z5qr04fa2ar03&iid=MS4wLjABAAAAtG0rW2B5OiwYbR27evb8jQMRJh1tG0rO3BGgpCdSGaAEJrg3QxOxW19G-znVW97j&with_sec_did=1&titleType=title&share_sign=_MB8OEGMB9WHziIn8NNtYF_KBEcTk55ITM5bNT2cL38-&share_version=260900&ts=1694077617&from_ssr=1,14.0,2.0,0.0,0.0,0.0,496677
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,来看看国产车这动力！！总有人瞧不起国产车，我也是红旗车主，我开的就很好，看了对比了，我还是选择红旗      #爬坡 #厉害了我的车 #传递正能量,M0Cva9aBHgPgfPood_tn-YT8XL7XuDU3,16,309.0,13.0,12538.0,2023-07-04 19:05:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7251917850154224935/?region=CN&mid=7251917874602855224&u_code=0&did=MS4wLjABAAAA5hdQxmzdh385mI358uRMjNomUHLd2Qw-Yf319x7sndqENvMkntIhV4LOGC6-sUj-&iid=MS4wLjABAAAAxnkkFJcgMgOsdO9iOtlpJPo4osbf_lZwknFnmX5Nls8PJ-8HzT0C7NspdAOvS2Z5&with_sec_did=1&titleType=title&from_ssr=1,18.0,0.0,0.0,0.0,0.0,496981
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,又是想辞职的一天#全新红旗HS7心有大风景#我的家乡很好听,K9zXwtvrf9oadAJTR6wF0Y1kFNXhLe_h,6,71.0,11.0,12434.0,2023-08-16 18:32:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7267866083187592460/?region=CN&mid=7267866097603349303&u_code=37g9lkfilcag&did=MS4wLjABAAAAQINKqssuomhDhldA4lEU-ioUtm5skZqpp4APYF33-uD3IgehImKP0CYBs2lo0Vhv&iid=MS4wLjABAAAAQ49uzKOR-ffndFps357Q3x_M20GOhEvkHKQqu-xAJEOG0Xt1AUVHwJMr1ba8_65y&with_sec_did=1&titleType=title&share_sign=R0oXa_c_WK79KCKqnX4CX4OGEL8nkwWDorQGEOrmhgo-&share_version=270300&ts=1697366018&from_ssr=1,5.0,0.0,0.0,0.0,0.0,494850
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,小时候和发小一起吹下的牛皮，现在都实现了吗？#以礼相待旗行致远 #汽车 @一汽红旗,ZBqrohba-YxsYPLecpl0OS80i7lmqBpK,1,72.0,1.0,28374.0,2023-11-22 17:46:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7304220606734634279/?region=CN&mid=7304220659335318281&u_code=3bc83d554h5l&did=MS4wLjABAAAAFDAn1ag1lyS_zXnNPKuZDnvorHWFPkXwf9WxvoSipsvpAC8zwS38CFFXSMn68ar4&iid=MS4wLjABAAAAVyDb_AS97bQBqi5hw7MDMBxhcsKhDBMe6VGouybGCLnH4bhxjgESMLQnKI9rJ1MS&with_sec_did=1&titleType=title&share_sign=QFRMLHvzLKMYRZCDTo5n4.2IylZ_kl9JNlwnGxJx7ZE-&share_version=280400&ts=1705829203&from_aid=1128&from_ssr=1,6.0,0.0,0.0,0.0,0.0,475649
汽车,d4HAHf04OFBAE-BwhXxhWg,红旗银川大世界体验中心,红旗在国外万众瞩目，央视评价中国汽车产业今非昔比，红旗汽车相当不错#以礼相待旗行致远 #红旗N701 @一汽红旗,AFSEfj2cgA1LRd8HJou13_0mMxr951X9,11,134.0,9.0,19100.0,2023-11-19 18:13:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7303114328637476108/?region=CN&mid=6681133923726002958&u_code=19cf5el867e2&did=MS4wLjABAAAAMKw_hsHN7s24jX1PA1t8ARng47aARD5dYbZQsUvsILQmHeCspioJkWBCvBIMU9_m&iid=MS4wLjABAAAAbbArDYq0FgrYQM720zQjEkzBvbFW66yO92JhbRDLxZr_no1xLZCvjX9J9De-4Ze8&with_sec_did=1&titleType=title&share_sign=huowgRVVwJKc799tzAPrhHPF1oGVZFvxprmiKVWGris-&share_version=280400&ts=1705582789&from_aid=1128&from_ssr=1,13.0,1.0,0.0,0.0,0.0,491581
