category,cid,follower_count,time_node,total_comment,total_favorited,total_play_count,total_share
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892474,2023-10-29 00:00:00,0,477,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892468,2023-10-30 00:00:00,0,479,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892451,2023-10-31 00:00:00,0,504,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892435,2023-11-01 00:00:00,0,3,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892426,2023-11-02 00:00:00,0,113,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892419,2023-11-03 00:00:00,0,157,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892405,2023-11-04 00:00:00,0,216,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892378,2023-11-05 00:00:00,0,232,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892358,2023-11-06 00:00:00,0,245,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892347,2023-11-07 00:00:00,0,264,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892329,2023-11-08 00:00:00,0,273,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892317,2023-11-09 00:00:00,0,274,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892309,2023-11-10 00:00:00,0,291,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892291,2023-11-11 00:00:00,0,321,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892282,2023-11-12 00:00:00,0,324,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892269,2023-11-13 00:00:00,0,337,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892256,2023-11-14 00:00:00,0,337,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892246,2023-11-15 00:00:00,0,336,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892233,2023-11-16 00:00:00,0,332,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892227,2023-11-17 00:00:00,0,335,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892212,2023-11-18 00:00:00,0,399,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892202,2023-11-19 00:00:00,0,402,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892184,2023-11-20 00:00:00,0,460,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892178,2023-11-21 00:00:00,0,463,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892164,2023-11-22 00:00:00,0,501,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892153,2023-11-23 00:00:00,0,507,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892136,2023-11-24 00:00:00,0,526,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892130,2023-11-25 00:00:00,0,566,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892115,2023-11-26 00:00:00,0,599,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892106,2023-11-27 00:00:00,0,664,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892098,2023-11-28 00:00:00,0,696,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892082,2023-11-29 00:00:00,0,743,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892065,2023-11-30 00:00:00,0,787,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892057,2023-12-01 00:00:00,0,15,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892047,2023-12-02 00:00:00,0,27,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892034,2023-12-03 00:00:00,0,38,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892015,2023-12-04 00:00:00,0,31,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891995,2023-12-05 00:00:00,0,17,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891982,2023-12-06 00:00:00,0,11,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891972,2023-12-07 00:00:00,0,3,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891953,2023-12-08 00:00:00,0,-17,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891938,2023-12-09 00:00:00,0,-1268,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891920,2023-12-10 00:00:00,0,-1234,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891906,2023-12-11 00:00:00,0,-1209,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891877,2023-12-12 00:00:00,0,-1168,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891857,2023-12-13 00:00:00,0,-1172,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891850,2023-12-14 00:00:00,0,-1110,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891834,2023-12-15 00:00:00,0,-1087,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891817,2023-12-16 00:00:00,0,-919,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891809,2023-12-17 00:00:00,0,-870,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891791,2023-12-18 00:00:00,0,-849,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891777,2023-12-19 00:00:00,0,-831,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891762,2023-12-20 00:00:00,0,-787,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891752,2023-12-21 00:00:00,0,-767,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891739,2023-12-22 00:00:00,0,-760,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891718,2023-12-23 00:00:00,0,-728,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891700,2023-12-24 00:00:00,0,-721,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891695,2023-12-25 00:00:00,0,-695,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891677,2023-12-26 00:00:00,0,-694,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891654,2023-12-27 00:00:00,0,-694,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891648,2023-12-28 00:00:00,0,-649,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891637,2023-12-29 00:00:00,0,-593,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891606,2023-12-30 00:00:00,0,-598,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891596,2023-12-31 00:00:00,0,-596,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891585,2024-01-01 00:00:00,0,15,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891567,2024-01-02 00:00:00,0,21,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891556,2024-01-03 00:00:00,0,83,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891536,2024-01-04 00:00:00,0,131,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891526,2024-01-05 00:00:00,0,169,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891495,2024-01-06 00:00:00,0,184,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891488,2024-01-07 00:00:00,0,209,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891464,2024-01-08 00:00:00,0,235,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891449,2024-01-09 00:00:00,0,226,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891439,2024-01-10 00:00:00,0,218,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891411,2024-01-11 00:00:00,0,239,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891406,2024-01-12 00:00:00,0,238,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891391,2024-01-13 00:00:00,0,257,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891364,2024-01-14 00:00:00,0,233,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891351,2024-01-15 00:00:00,0,-2159,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891343,2024-01-16 00:00:00,0,-2151,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891331,2024-01-17 00:00:00,0,-2168,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891308,2024-01-18 00:00:00,0,-2203,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891300,2024-01-19 00:00:00,0,-2194,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891289,2024-01-20 00:00:00,0,-2231,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891273,2024-01-21 00:00:00,0,-2240,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891243,2024-01-22 00:00:00,0,-2231,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891233,2024-01-23 00:00:00,0,-2232,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891225,2024-01-24 00:00:00,0,-2222,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891204,2024-01-25 00:00:00,0,-2169,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891201,2024-01-26 00:00:00,0,-2137,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891191,2024-01-27 00:00:00,0,-2069,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891173,2024-01-28 00:00:00,0,-2056,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891166,2024-01-29 00:00:00,0,-2035,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891153,2024-01-30 00:00:00,0,-1939,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891149,2024-01-31 00:00:00,0,-1925,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891139,2024-02-01 00:00:00,0,13,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891117,2024-02-02 00:00:00,0,6,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891110,2024-02-03 00:00:00,0,-1,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891090,2024-02-04 00:00:00,0,42,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891083,2024-02-05 00:00:00,0,93,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891064,2024-02-06 00:00:00,0,140,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891054,2024-02-07 00:00:00,0,151,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891046,2024-02-08 00:00:00,0,154,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891029,2024-02-09 00:00:00,0,166,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891018,2024-02-10 00:00:00,0,126,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,891002,2024-02-11 00:00:00,0,120,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890992,2024-02-12 00:00:00,0,112,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890969,2024-02-13 00:00:00,0,88,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890964,2024-02-14 00:00:00,0,81,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890949,2024-02-15 00:00:00,0,54,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890940,2024-02-16 00:00:00,0,58,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890926,2024-02-17 00:00:00,0,86,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890914,2024-02-18 00:00:00,0,80,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890893,2024-02-19 00:00:00,0,98,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890874,2024-02-20 00:00:00,0,223,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890866,2024-02-21 00:00:00,0,226,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890849,2024-02-22 00:00:00,0,220,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890834,2024-02-23 00:00:00,0,306,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890823,2024-02-24 00:00:00,0,374,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890798,2024-02-25 00:00:00,0,446,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890785,2024-02-26 00:00:00,0,460,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890771,2024-02-27 00:00:00,0,484,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890745,2024-02-28 00:00:00,0,481,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890740,2024-02-29 00:00:00,0,448,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890725,2024-03-01 00:00:00,0,60,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890709,2024-03-02 00:00:00,0,112,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890684,2024-03-03 00:00:00,0,113,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890676,2024-03-04 00:00:00,0,72,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890652,2024-03-05 00:00:00,0,49,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890647,2024-03-06 00:00:00,0,46,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890641,2024-03-07 00:00:00,0,76,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890619,2024-03-08 00:00:00,0,69,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890609,2024-03-09 00:00:00,0,64,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890586,2024-03-10 00:00:00,0,68,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890575,2024-03-11 00:00:00,0,92,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890572,2024-03-12 00:00:00,0,80,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890540,2024-03-13 00:00:00,0,46,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890535,2024-03-14 00:00:00,0,-131,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890523,2024-03-15 00:00:00,0,-137,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890505,2024-03-16 00:00:00,0,-148,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890496,2024-03-17 00:00:00,0,-158,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890483,2024-03-18 00:00:00,0,-170,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890476,2024-03-19 00:00:00,45,-159,53108,13
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890468,2024-03-20 00:00:00,45,-138,53108,15
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890456,2024-03-21 00:00:00,46,-140,53108,16
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890446,2024-03-22 00:00:00,47,-138,53108,17
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890434,2024-03-23 00:00:00,47,-122,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890431,2024-03-24 00:00:00,47,-109,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890421,2024-03-25 00:00:00,47,-109,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890408,2024-03-26 00:00:00,47,-119,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890399,2024-03-27 00:00:00,47,-111,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890389,2024-03-28 00:00:00,47,-125,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890385,2024-03-29 00:00:00,47,-137,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890377,2024-03-30 00:00:00,47,-146,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890361,2024-03-31 00:00:00,47,-158,53108,18
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890357,2024-04-01 00:00:00,0,-9,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890337,2024-04-02 00:00:00,0,24,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890332,2024-04-03 00:00:00,0,21,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890328,2024-04-04 00:00:00,0,12,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890310,2024-04-05 00:00:00,0,15,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890305,2024-04-06 00:00:00,0,15,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890295,2024-04-07 00:00:00,0,1,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890271,2024-04-08 00:00:00,0,-21,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890263,2024-04-09 00:00:00,0,-19,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890240,2024-04-10 00:00:00,0,-2,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890231,2024-04-11 00:00:00,0,4,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890225,2024-04-12 00:00:00,0,-9,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890199,2024-04-13 00:00:00,0,-20,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890192,2024-04-14 00:00:00,0,-15,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890185,2024-04-15 00:00:00,0,-6,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890158,2024-04-16 00:00:00,0,-21,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890147,2024-04-17 00:00:00,0,-28,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890132,2024-04-18 00:00:00,0,-53,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890121,2024-04-19 00:00:00,0,-59,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890100,2024-04-20 00:00:00,0,-91,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890096,2024-04-21 00:00:00,0,-103,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890095,2024-04-22 00:00:00,0,-113,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890088,2024-04-23 00:00:00,0,-102,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890076,2024-04-24 00:00:00,0,-103,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890069,2024-04-25 00:00:00,0,-100,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890060,2024-04-26 00:00:00,0,-127,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890050,2024-04-27 00:00:00,0,-132,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890036,2024-04-28 00:00:00,0,-153,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890022,2024-04-29 00:00:00,0,-169,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890018,2024-04-30 00:00:00,0,-169,0,2
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890008,2024-05-01 00:00:00,0,9,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,890000,2024-05-02 00:00:00,0,9,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889995,2024-05-03 00:00:00,0,3,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889977,2024-05-04 00:00:00,0,-8,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889972,2024-05-05 00:00:00,0,-25,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889961,2024-05-06 00:00:00,0,-43,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889956,2024-05-07 00:00:00,0,-53,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889951,2024-05-08 00:00:00,0,-79,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889934,2024-05-09 00:00:00,0,-118,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889928,2024-05-10 00:00:00,0,-124,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889921,2024-05-11 00:00:00,0,-126,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889909,2024-05-12 00:00:00,0,-142,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889907,2024-05-13 00:00:00,0,-150,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889901,2024-05-14 00:00:00,0,-161,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889888,2024-05-15 00:00:00,0,-183,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889882,2024-05-16 00:00:00,0,-205,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889875,2024-05-17 00:00:00,0,-220,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889862,2024-05-18 00:00:00,0,-235,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889859,2024-05-19 00:00:00,0,-248,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889847,2024-05-20 00:00:00,0,-262,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889840,2024-05-21 00:00:00,0,-264,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889833,2024-05-22 00:00:00,0,-282,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889819,2024-05-23 00:00:00,0,-334,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889814,2024-05-24 00:00:00,0,-348,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889806,2024-05-25 00:00:00,0,-369,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889795,2024-05-26 00:00:00,0,-387,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889791,2024-05-27 00:00:00,0,-395,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889782,2024-05-28 00:00:00,0,-416,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889773,2024-05-29 00:00:00,0,-435,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889754,2024-05-30 00:00:00,0,-469,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889738,2024-05-31 00:00:00,0,-481,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889730,2024-06-01 00:00:00,0,-18,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889722,2024-06-02 00:00:00,0,-32,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889706,2024-06-03 00:00:00,0,-49,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889696,2024-06-04 00:00:00,0,-70,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889679,2024-06-05 00:00:00,0,-86,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889674,2024-06-06 00:00:00,0,-129,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889662,2024-06-07 00:00:00,0,-133,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889647,2024-06-08 00:00:00,0,-154,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889641,2024-06-09 00:00:00,0,-173,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889629,2024-06-10 00:00:00,0,-185,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889614,2024-06-11 00:00:00,0,-198,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889603,2024-06-12 00:00:00,0,-208,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889581,2024-06-13 00:00:00,0,-229,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889573,2024-06-14 00:00:00,0,-234,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889560,2024-06-15 00:00:00,0,-238,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889545,2024-06-16 00:00:00,0,-295,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889540,2024-06-17 00:00:00,0,-301,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889532,2024-06-18 00:00:00,0,-318,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889527,2024-06-19 00:00:00,0,-325,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889516,2024-06-20 00:00:00,0,-360,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889509,2024-06-21 00:00:00,0,-374,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889492,2024-06-22 00:00:00,0,-384,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889487,2024-06-23 00:00:00,0,-388,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889477,2024-06-24 00:00:00,0,-402,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889471,2024-06-25 00:00:00,0,-409,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889463,2024-06-26 00:00:00,0,-417,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889449,2024-06-27 00:00:00,0,-448,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889446,2024-06-28 00:00:00,0,-452,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889436,2024-06-29 00:00:00,0,-476,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,889431,2024-06-30 00:00:00,0,-484,0,0
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,221093,2023-06-01 00:00:00,80,8134,0,8
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,222611,2023-06-02 00:00:00,3958,11521,1077360,670
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,224907,2023-06-03 00:00:00,5123,20391,1391437,837
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,225743,2023-06-04 00:00:00,5227,25310,1433562,866
